0:Met[Zsun],1:Age[Gyr],2:Rp[Rsun],3:Vinf[km/s],4:Mass1_i[MSUN],5:Mass2_i[Msun],6:R1[Rsun],7:R2[Rsun],8:Label,9:Mass1_f[MSUN],10:Mass2_f[MSUN],11:Sigma
0.010,0.000036951,6.49758,   10,32.000000,32.000000, 5.2166301, 5.2166301, 1,  0.000000, 63.084870,1
0.010,0.000036951,6.49758,16000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.703440, 31.703110,1
0.010,0.000036951,6.49758, 2000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.950460, 31.956480,1
0.010,0.000036951,6.49758,  250,32.000000,32.000000, 5.2166301, 5.2166301, 1,  0.000000, 62.981450,1
0.010,0.000036951,6.49758, 4000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.943610, 31.941770,1
0.010,0.000036951,6.49758,  500,32.000000,32.000000, 5.2166301, 5.2166301, 1,  0.000000, 62.519490,1
0.010,0.000036951,6.49758, 8000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.876750, 31.879100,1
0.010,0.000036951,6.91380, 1000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.970370, 31.987510,1
0.010,0.000036951,6.91380,  100,32.000000,32.000000, 5.2166301, 5.2166301, 1, 62.984260,  0.000000,1
0.010,0.000036951,6.91380,   10,32.000000,32.000000, 5.2166301, 5.2166301, 1, 62.988920,  0.000000,1
0.010,0.000036951,6.91380,16000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.866250, 31.865550,1
0.010,0.000036951,6.91380, 2000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.972710, 31.973040,1
0.010,0.000036951,6.91380,  250,32.000000,32.000000, 5.2166301, 5.2166301, 1,  0.000000, 62.784640,1
0.010,0.000036951,6.91380, 4000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.971390, 31.973400,1
0.010,0.000036951,6.91380,  500,32.000000,32.000000, 5.2166301, 5.2166301, 1, 62.546880,  0.000000,1
0.010,0.000036951,6.91380, 8000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.936520, 31.942270,1
0.010,0.000036951,7.66713, 1000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.991350, 31.992040,1
0.010,0.000036951,7.66713,  100,32.000000,32.000000, 5.2166301, 5.2166301, 1, 62.813840,  0.000000,1
0.010,0.000036951,7.66713,   10,32.000000,32.000000, 5.2166301, 5.2166301, 1, 62.865990,  0.000000,1
0.010,0.000036951,7.66713,16000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.977770, 31.977060,1
0.010,0.000036951,7.66713, 2000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.992290, 31.993530,1
0.010,0.000036951,7.66713,  250,32.000000,32.000000, 5.2166301, 5.2166301, 1, 62.873370,  0.000000,1
0.010,0.000036951,7.66713, 4000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.995220, 31.995170,1
0.010,0.000036951,7.66713,  500,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.985270, 31.999660,1
0.010,0.000036951,7.66713, 8000,32.000000,32.000000, 5.2166301, 5.2166301, 2, 31.990890, 31.990640,1
0.010,0.000036951,0.00000, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 90.891540,1
0.010,0.000036951,0.00000,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 91.867560,1
0.010,0.000036951,0.00000,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 91.874620,1
0.010,0.000036951,0.00000,16000,64.000000,32.000000, 7.7186701, 5.2166301, 0,  0.000000,  0.000000,1
0.010,0.000036951,0.00000, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 86.762340,1
0.010,0.000036951,0.00000,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 91.776860,1
0.010,0.000036951,0.00000, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 27.937710,1
0.010,0.000036951,0.00000,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 91.638880,1
0.010,0.000036951,0.00000, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 0,  0.000000,  0.000000,1
0.010,0.000036951,12.93530, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.000000, 32.000000,1
0.010,0.000036951,12.93530,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.120000,  0.000000,2
0.010,0.000036951,12.93530,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.819180,  0.000000,1
0.010,0.000036951,12.93530,16000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.000000, 32.000000,1
0.010,0.000036951,12.93530, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.000000, 32.000000,1
0.010,0.000036951,12.93530,  250,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.999530, 32.000270,1
0.010,0.000036951,12.93530, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.000000, 32.000000,1
0.010,0.000036951,12.93530,  500,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.000320, 31.999680,1
0.010,0.000036951,12.93530, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.000000, 32.000000,1
0.010,0.000036951,2.25474, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 1, 91.792870,  0.000000,1
0.010,0.000036951,2.25474,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.670220,  0.000000,1
0.010,0.000036951,2.25474,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.694960,  0.000000,1
0.010,0.000036951,2.25474,16000,64.000000,32.000000, 7.7186701, 5.2166301, 0,  0.000000,  0.000000,1
0.010,0.000036951,2.25474, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 1, 86.315850,  0.000000,1
0.010,0.000036951,2.25474,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.670560,  0.000000,1
0.010,0.000036951,2.25474, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 29.224820,  1.207000,1
0.010,0.000036951,2.25474,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.498140,  0.000000,1
0.010,0.000036951,2.25474, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 0,  0.000000,  0.000000,1
0.010,0.000036951,2.96275, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 1, 91.825070,  0.000000,1
0.010,0.000036951,2.96275,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 93.263580,1
0.010,0.000036951,2.96275,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.289310,  0.000000,1
0.010,0.000036951,2.96275,16000,64.000000,32.000000, 7.7186701, 5.2166301, 0,  0.000000,  0.000000,1
0.010,0.000036951,2.96275, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 83.178740,1
0.010,0.000036951,2.96275,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 93.171630,1
0.010,0.000036951,2.96275, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 45.250330, 11.917950,1
0.010,0.000036951,2.96275,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.984670,  0.000000,1
0.010,0.000036951,2.96275, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 0,  0.000000,  0.000000,1
0.010,0.000036951,3.53057, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 1, 91.630790,  0.000000,1
0.010,0.000036951,3.53057,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.149320,  0.000000,1
0.010,0.000036951,3.53057,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.083150,  0.000000,1
0.010,0.000036951,3.53057,16000,64.000000,32.000000, 7.7186701, 5.2166301, 0,  0.000000,  0.000000,1
0.010,0.000036951,3.53057, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.286130, 28.386720,1
0.010,0.000036951,3.53057,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.037080,  0.000000,1
0.010,0.000036951,3.53057, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 53.594800, 21.331890,1
0.010,0.000036951,3.53057,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.682760,  0.000000,1
0.010,0.000036951,3.53057, 8000,64.000000,32.000000, 7.7186701, 5.2166301,-1, 14.791050,  0.000000,1
0.010,0.000036951,4.04856, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 1, 91.143930,  0.000000,1
0.010,0.000036951,4.04856,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 93.203940,1
0.010,0.000036951,4.04856,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 93.344680,1
0.010,0.000036951,4.04856,16000,64.000000,32.000000, 7.7186701, 5.2166301, 0,  0.000000,  0.000000,1
0.010,0.000036951,4.04856, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.160530, 29.664220,1
0.010,0.000036951,4.04856,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 93.192250,1
0.010,0.000036951,4.04856, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 57.977440, 26.554110,1
0.010,0.000036951,4.04856,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.590830,  0.000000,1
0.010,0.000036951,4.04856, 8000,64.000000,32.000000, 7.7186701, 5.2166301,-1, 38.539260,  0.000000,1
0.010,0.000036951,4.55550, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 1, 91.267940,  0.000000,1
0.010,0.000036951,4.55550,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 93.391820,1
0.010,0.000036951,4.55550,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.476400,  0.000000,1
0.010,0.000036951,4.55550,16000,64.000000,32.000000, 7.7186701, 5.2166301,-1,  0.435576,  0.000000,1
0.010,0.000036951,4.55550, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.257810, 30.464260,1
0.010,0.000036951,4.55550,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.233060,  0.000000,1
0.010,0.000036951,4.55550, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 60.449280, 29.071910,1
0.010,0.000036951,4.55550,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.594590,  0.000000,1
0.010,0.000036951,4.55550, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 51.161560, 13.824890,1
0.010,0.000036951,5.07949, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 1, 91.777380,  0.000000,1
0.010,0.000036951,5.07949,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 93.273850,1
0.010,0.000036951,5.07949,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.200330,  0.000000,1
0.010,0.000036951,5.07949,16000,64.000000,32.000000, 7.7186701, 5.2166301,-1, 35.164170,  0.000000,1
0.010,0.000036951,5.07949, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.427020, 31.022560,1
0.010,0.000036951,5.07949,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.192580,  0.000000,1
0.010,0.000036951,5.07949, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 61.879380, 30.333600,1
0.010,0.000036951,5.07949,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.667380,  0.000000,1
0.010,0.000036951,5.07949, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 57.291430, 24.234370,1
0.010,0.000036951,5.65357, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 1, 91.672220,  0.000000,1
0.010,0.000036951,5.65357,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.248310,  0.000000,1
0.010,0.000036951,5.65357,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.256410,  0.000000,1
0.010,0.000036951,5.65357,16000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 52.714340, 12.443330,1
0.010,0.000036951,5.65357, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.604120, 31.401480,1
0.010,0.000036951,5.65357,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.358970,  0.000000,1
0.010,0.000036951,5.65357, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 62.759690, 31.145350,1
0.010,0.000036951,5.65357,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.874650,  0.000000,1
0.010,0.000036951,5.65357, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 60.522610, 28.978690,1
0.010,0.000036951,6.33603, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.136380, 31.565150,1
0.010,0.000036951,6.33603,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.384450,  0.000000,1
0.010,0.000036951,6.33603,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.344260,  0.000000,1
0.010,0.000036951,6.33603,16000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 59.425060, 26.768080,1
0.010,0.000036951,6.33603, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.741320, 31.659640,1
0.010,0.000036951,6.33603,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 93.267220,1
0.010,0.000036951,6.33603, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.361280, 31.560110,1
0.010,0.000036951,6.33603,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.076490,  0.000000,1
0.010,0.000036951,6.33603, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 62.367500, 30.816350,1
0.010,0.000036951,7.29986, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.077570, 31.753010,1
0.010,0.000036951,7.29986,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.418040,  0.000000,1
0.010,0.000036951,7.29986,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1,  0.000000, 93.580860,1
0.010,0.000036951,7.29986,16000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 62.667650, 30.836020,1
0.010,0.000036951,7.29986, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.893630, 31.830420,1
0.010,0.000036951,7.29986,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.905070,  0.000000,1
0.010,0.000036951,7.29986, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.752400, 31.841020,1
0.010,0.000036951,7.29986,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.676140,  0.000000,1
0.010,0.000036951,7.29986, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.472090, 31.649760,1
0.010,0.000036951,8.10134, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.011450, 31.883690,1
0.010,0.000036951,8.10134,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.126120,  0.000000,1
0.010,0.000036951,8.10134,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.272350,  0.000000,1
0.010,0.000036951,8.10134,16000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.555070, 31.651390,1
0.010,0.000036951,8.10134, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.953900, 31.920770,1
0.010,0.000036951,8.10134,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.902880,  0.000000,1
0.010,0.000036951,8.10134, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.912980, 31.942160,1
0.010,0.000036951,8.10134,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.867540,  0.000000,1
0.010,0.000036951,8.10134, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.808130, 31.873370,1
0.010,0.000036951,8.61501, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.002340, 31.930330,1
0.010,0.000036951,8.61501,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.225180,  0.000000,1
0.010,0.000036951,8.61501,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.481030,  0.000000,1
0.010,0.000036951,8.61501,16000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.780550, 31.850920,1
0.010,0.000036951,8.61501, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.964170, 31.960760,1
0.010,0.000036951,8.61501,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.074730,  0.000000,1
0.010,0.000036951,8.61501, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.957400, 31.967400,1
0.010,0.000036951,8.61501,  500,64.000000,32.000000, 7.7186701, 5.2166301, 1, 92.703900,  0.000000,1
0.010,0.000036951,8.61501, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.900620, 31.939320,1
0.010,0.000036951,9.54293, 1000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 64.006670, 31.969330,1
0.010,0.000036951,9.54293,  100,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.388430,  0.000000,1
0.010,0.000036951,9.54293,   10,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.632460,  0.000000,1
0.010,0.000036951,9.54293,16000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.963390, 31.972160,1
0.010,0.000036951,9.54293, 2000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.992390, 31.988280,1
0.010,0.000036951,9.54293,  250,64.000000,32.000000, 7.7186701, 5.2166301, 1, 93.719810,  0.000000,1
0.010,0.000036951,9.54293, 4000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.991530, 31.993080,1
0.010,0.000036951,9.54293,  500,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.998860, 31.979150,1
0.010,0.000036951,9.54293, 8000,64.000000,32.000000, 7.7186701, 5.2166301, 2, 63.982670, 31.986740,1
0.010,0.000086213,0.00000, 1000,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 29.761130,1
0.010,0.000086213,0.00000,  100,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.293770,1
0.010,0.000086213,0.00000,   10,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.301520,1
0.010,0.000086213,0.00000,16000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,0.00000, 2000,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 27.011910,1
0.010,0.000086213,0.00000,  250,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.273320,1
0.010,0.000086213,0.00000, 4000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,0.00000,  500,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.181050,1
0.010,0.000086213,0.00000, 8000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,1.20116, 1000,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 29.847620,1
0.010,0.000086213,1.20116,  100,16.000000,16.000000, 3.4810517, 3.4810517, 1, 30.842090,  0.000000,1
0.010,0.000086213,1.20116,   10,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.843170,1
0.010,0.000086213,1.20116,16000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,1.20116, 2000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 14.389300, 14.327870,1
0.010,0.000086213,1.20116,  250,16.000000,16.000000, 3.4810517, 3.4810517, 1, 30.817780,  0.000000,1
0.010,0.000086213,1.20116, 4000,16.000000,16.000000, 3.4810517, 3.4810517, 2,  1.921336,  1.832475,1
0.010,0.000086213,1.20116,  500,16.000000,16.000000, 3.4810517, 3.4810517, 1, 30.635190,  0.000000,1
0.010,0.000086213,1.20116, 8000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,1.57191, 1000,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.026320,1
0.010,0.000086213,1.57191,  100,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.800370,1
0.010,0.000086213,1.57191,   10,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.814260,1
0.010,0.000086213,1.57191,16000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,1.57191, 2000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 14.777960, 14.795480,1
0.010,0.000086213,1.57191,  250,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.781820,1
0.010,0.000086213,1.57191, 4000,16.000000,16.000000, 3.4810517, 3.4810517, 2,  8.638810,  8.612626,1
0.010,0.000086213,1.57191,  500,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.744040,1
0.010,0.000086213,1.57191, 8000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,1.86583, 1000,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.293030,1
0.010,0.000086213,1.86583,  100,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 31.130850,1
0.010,0.000086213,1.86583,   10,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.150630,  0.000000,1
0.010,0.000086213,1.86583,16000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,1.86583, 2000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 15.098920, 15.102590,1
0.010,0.000086213,1.86583,  250,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.106290,  0.000000,1
0.010,0.000086213,1.86583, 4000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 12.030150, 12.023580,1
0.010,0.000086213,1.86583,  500,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.787940,1
0.010,0.000086213,1.86583, 8000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,2.13100, 1000,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 30.019090,1
0.010,0.000086213,2.13100,  100,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.152750,  0.000000,1
0.010,0.000086213,2.13100,   10,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.150980,  0.000000,1
0.010,0.000086213,2.13100,16000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,2.13100, 2000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 15.353200, 15.364040,1
0.010,0.000086213,2.13100,  250,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.178260,  0.000000,1
0.010,0.000086213,2.13100, 4000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 13.745280, 13.736980,1
0.010,0.000086213,2.13100,  500,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 31.095480,1
0.010,0.000086213,2.13100, 8000,16.000000,16.000000, 3.4810517, 3.4810517, 2,  4.823759,  4.811452,1
0.010,0.000086213,2.38797, 1000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 15.887280, 15.897190,1
0.010,0.000086213,2.38797,  100,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.360030,  0.000000,1
0.010,0.000086213,2.38797,   10,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.361800,  0.000000,1
0.010,0.000086213,2.38797,16000,16.000000,16.000000, 3.4810517, 3.4810517, 0,  0.000000,  0.000000,1
0.010,0.000086213,2.38797, 2000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 15.552510, 15.549020,1
0.010,0.000086213,2.38797,  250,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 31.376020,1
0.010,0.000086213,2.38797, 4000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 14.645640, 14.650930,1
0.010,0.000086213,2.38797,  500,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.246710,  0.000000,1
0.010,0.000086213,2.38797, 8000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 10.219680, 10.185320,1
0.010,0.000086213,2.65321, 1000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 15.938040, 15.916090,1
0.010,0.000086213,2.65321,  100,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 31.496400,1
0.010,0.000086213,2.65321,   10,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.495230,  0.000000,1
0.010,0.000086213,2.65321,16000,16.000000,16.000000, 3.4810517, 3.4810517, 2,  2.199238,  2.164195,1
0.010,0.000086213,2.65321, 2000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 15.709830, 15.706950,1
0.010,0.000086213,2.65321,  250,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.456550,  0.000000,1
0.010,0.000086213,2.65321, 4000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 15.191050, 15.210110,1
0.010,0.000086213,2.65321,  500,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 31.240100,1
0.010,0.000086213,2.65321, 8000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 13.085400, 13.097500,1
0.010,0.000086213,2.94635, 1000,16.000000,16.000000, 3.4810517, 3.4810517, 2, 15.946870, 15.939370,1
0.010,0.000086213,2.94635,  100,16.000000,16.000000, 3.4810517, 3.4810517, 1,  0.000000, 31.568380,1
0.010,0.000086213,2.94635,   10,16.000000,16.000000, 3.4810517, 3.4810517, 1, 31.574370,  0.000000,1
